id,voltage,battery_remaining,current_drawn,ground_speed,air_speed,nav_roll,nav_pitch,nav_bearing,pitch,yaw,roll,alt,lat,lon,payload,distance_frm_home,velocity_x,velocity_y,velocity_z,mode,flight_time
153,12.094,63,36.14,14.98,14.98,NULL,NULL,72,-0.778628,1.25828,0.0249452,10,37.603938,126.8808008,NULL,NULL,4.51,14.12,0,GUIDED,190.248
154,12.094,63,36.22,15,15,NULL,NULL,71,-0.778994,1.24892,0.0307128,10.01,37.6039782,126.8809561,NULL,NULL,4.57,14.13,-0.01,GUIDED,191.264
155,12.094,62,36.06,15.01,15.01,NULL,NULL,72,-0.778844,1.25783,0.0213308,10.01,37.6040186,126.8811116,NULL,NULL,4.56,14.13,-0.01,GUIDED,192.28
156,12.094,62,35.81,14.99,14.99,NULL,NULL,71,-0.776952,1.24568,0.0374057,10.01,37.6040588,126.8812667,NULL,NULL,4.52,14.1,-0.01,GUIDED,193.289
157,12.094,62,36.06,14.98,14.98,NULL,NULL,72,-0.78052,1.26191,0.021597,10.02,37.6040987,126.8814219,NULL,NULL,4.51,14.11,-0.01,GUIDED,194.308
158,12.094,62,35.81,14.97,14.97,NULL,NULL,71,-0.778082,1.25646,0.0154503,10.02,37.6041189,126.8814995,NULL,NULL,4.57,14.08,-0.02,GUIDED,195.363
159,12.094,62,35.97,14.95,14.95,NULL,NULL,72,-0.780863,1.25949,0.0271292,10.02,37.6041493,126.8816155,NULL,NULL,4.56,14.06,-0.01,GUIDED,196.582
160,12.094,61,36.06,14.96,14.96,NULL,NULL,72,-0.782591,1.26017,0.0195125,10.01,37.6041796,126.8817315,NULL,NULL,4.57,14.08,-0.02,GUIDED,197.684
161,12.094,61,35.97,14.98,14.98,NULL,NULL,71,-0.782462,1.25263,0.0292533,10.01,37.6042099,126.8818478,NULL,NULL,4.56,14.11,-0.01,GUIDED,198.707
162,12.094,61,35.89,14.99,14.99,NULL,NULL,71,-0.779713,1.25648,0.0272557,10.01,37.6042401,126.881964,NULL,NULL,4.54,14.1,-0.01,GUIDED,199.719
163,12.094,61,36.14,14.99,14.99,NULL,NULL,72,-0.780698,1.26668,0.0173613,10,37.6042703,126.8820804,NULL,NULL,4.56,14.1,-0.01,GUIDED,200.734
164,12.094,60,36.06,15.01,15.01,NULL,NULL,71,-0.782807,1.25116,0.0321317,10,37.6043107,126.8822355,NULL,NULL,4.55,14.13,-0.01,GUIDED,201.753
165,12.094,60,35.89,15.05,15.05,NULL,NULL,71,-0.777121,1.24619,0.0417773,10,37.6043408,126.8823523,NULL,NULL,4.49,14.17,0,GUIDED,202.769
166,12.094,60,35.97,15.04,15.04,NULL,NULL,72,-0.777692,1.2569,0.0268167,10,37.6043606,126.8824301,NULL,NULL,4.47,14.12,0,GUIDED,203.781
167,12.094,60,36.06,15,15,NULL,NULL,72,-0.783361,1.25711,0.0226732,9.99,37.6044006,126.8825852,NULL,NULL,4.57,14.07,0,GUIDED,204.794
168,12.094,59,36.22,15.03,15.03,NULL,NULL,71,-0.783216,1.24935,0.0386573,9.99,37.6044311,126.8827015,NULL,NULL,4.57,14.12,0,GUIDED,205.808
169,12.094,59,36.06,15.06,15.06,NULL,NULL,71,-0.779382,1.2516,0.0333531,9.98,37.6044712,126.8828576,NULL,NULL,4.53,14.14,0.01,GUIDED,206.824
170,12.094,59,36.06,15.04,15.04,NULL,NULL,71,-0.778926,1.24084,0.0436885,9.98,37.6045112,126.8830134,NULL,NULL,4.53,14.11,0,GUIDED,207.839
171,12.094,59,36.3,15.04,15.04,NULL,NULL,72,-0.781085,1.26629,0.0178351,9.98,37.604541,126.8831302,NULL,NULL,4.52,14.11,0.01,GUIDED,208.854
172,12.094,58,35.97,15.05,15.05,NULL,NULL,71,-0.779997,1.25199,0.0245949,9.98,37.6045711,126.883247,NULL,NULL,4.6,14.09,0.01,GUIDED,209.868
173,12.094,58,35.89,15.03,15.03,NULL,NULL,71,-0.779452,1.24473,0.0475673,9.98,37.6046013,126.8833635,NULL,NULL,4.55,14.06,0.02,GUIDED,210.884
174,12.094,58,35.89,15.01,15.01,NULL,NULL,71,-0.779225,1.25147,0.0360084,9.98,37.6046212,126.8834411,NULL,NULL,4.49,14.06,0.01,GUIDED,211.899
175,12.094,58,36.3,15.01,15.01,NULL,NULL,71,-0.78469,1.25385,0.0276634,9.97,37.6046607,126.8835967,NULL,NULL,4.5,14.1,0.01,GUIDED,212.915
176,12.094,58,36.06,15.07,15.07,NULL,NULL,71,-0.781272,1.25205,0.0219484,9.96,37.6046907,126.8837139,NULL,NULL,4.59,14.12,0.02,GUIDED,213.928
177,12.094,57,36.3,15.08,15.08,NULL,NULL,72,-0.778457,1.26523,0.0203611,9.96,37.6047211,126.8838308,NULL,NULL,4.58,14.12,0.03,GUIDED,214.942
178,12.094,57,35.89,15.02,15.02,NULL,NULL,72,-0.778784,1.24811,0.0322538,9.97,37.6047719,126.8840255,NULL,NULL,4.63,14.09,0.02,GUIDED,215.959
179,12.094,57,35.97,15,15,NULL,NULL,71,-0.775688,1.24303,0.0500943,9.97,37.6048021,126.8841424,NULL,NULL,4.51,14.14,0.03,GUIDED,216.974
180,12.094,56,36.06,14.96,14.96,NULL,NULL,71,-0.777456,1.2547,0.017805,9.97,37.6048414,126.8842979,NULL,NULL,4.5,14.09,0.02,GUIDED,217.989
181,12.094,56,36.39,14.95,14.95,NULL,NULL,72,-0.779901,1.26832,0.0052963,9.96,37.6048814,126.8844527,NULL,NULL,4.6,14.09,0.02,GUIDED,219.004
182,12.094,56,36.06,14.98,14.98,NULL,NULL,71,-0.778191,1.25161,0.0287868,9.97,37.6049324,126.8846466,NULL,NULL,4.6,14.1,0.02,GUIDED,220.018
183,12.094,56,36.14,14.97,14.97,NULL,NULL,71,-0.777945,1.2492,0.0329036,9.97,37.6049624,126.8847626,NULL,NULL,4.53,14.11,0.02,GUIDED,221.032
184,12.094,55,36.06,14.93,14.93,NULL,NULL,71,-0.778863,1.2488,0.022976,9.97,37.6050122,126.884956,NULL,NULL,4.53,14.07,0.02,GUIDED,222.048
185,12.094,55,35.89,14.95,14.95,NULL,NULL,71,-0.778205,1.2509,0.0239728,9.97,37.6050522,126.8851107,NULL,NULL,4.54,14.08,0.02,GUIDED,223.061
186,12.094,55,35.97,14.94,14.94,NULL,NULL,72,-0.779551,1.26304,0.00813371,9.97,37.6050822,126.8852267,NULL,NULL,4.57,14.07,0.01,GUIDED,224.077
187,12.094,54,35.89,14.95,14.95,NULL,NULL,71,-0.779945,1.24932,0.0245419,9.98,37.6051227,126.8853813,NULL,NULL,4.58,14.1,0.02,GUIDED,225.092
188,12.094,54,36.22,14.95,14.95,NULL,NULL,72,-0.77781,1.26384,0.00916272,9.98,37.6051628,126.885536,NULL,NULL,4.51,14.12,0.01,GUIDED,226.104
189,12.094,54,36.06,14.94,14.94,NULL,NULL,71,-0.777451,1.25341,0.0173661,9.98,37.6052031,126.8856907,NULL,NULL,4.58,14.11,0,GUIDED,227.12
190,12.094,54,35.89,14.93,14.93,NULL,NULL,71,-0.776659,1.25081,0.0191583,9.98,37.6052335,126.8858067,NULL,NULL,4.56,14.11,0.01,GUIDED,228.133
191,12.094,53,36.14,14.92,14.92,NULL,NULL,72,-0.779562,1.257,0.0173662,9.98,37.6052637,126.8859227,NULL,NULL,4.54,14.14,0,GUIDED,229.146
192,12.094,53,35.97,14.94,14.94,NULL,NULL,71,-0.777349,1.25335,0.0120295,9.99,37.6052938,126.8860387,NULL,NULL,4.56,14.15,0.01,GUIDED,230.157
193,12.094,53,35.81,14.93,14.93,NULL,NULL,71,-0.773317,1.25161,0.0209387,9.99,37.6053341,126.8861932,NULL,NULL,4.55,14.11,0,GUIDED,231.167
194,12.094,53,36.22,14.9,14.9,NULL,NULL,71,-0.778518,1.25278,0.0160326,9.99,37.6053641,126.8863089,NULL,NULL,4.53,14.09,0,GUIDED,232.18
195,12.094,52,36.14,14.94,14.94,NULL,NULL,71,-0.779617,1.24262,0.0255266,10,37.6054042,126.8864631,NULL,NULL,4.55,14.14,0,GUIDED,233.194
196,12.094,52,35.81,14.95,14.95,NULL,NULL,71,-0.776325,1.24779,0.0171539,10,37.6054441,126.8866178,NULL,NULL,4.53,14.11,0,GUIDED,234.204
197,12.094,52,35.81,14.92,14.92,NULL,NULL,71,-0.778209,1.25066,0.0131946,10.01,37.6054839,126.8867725,NULL,NULL,4.55,14.1,0,GUIDED,235.215
198,12.094,52,36.06,14.9,14.9,NULL,NULL,72,-0.78095,1.25792,0.00310551,10.01,37.605524,126.8869266,NULL,NULL,4.59,14.08,-0.01,GUIDED,236.224
199,12.094,51,36.22,14.97,14.97,NULL,NULL,72,-0.780091,1.25868,0.00600158,10.01,37.6055644,126.8870813,NULL,NULL,4.61,14.14,-0.01,GUIDED,237.234
200,12.094,51,36.06,14.99,14.99,NULL,NULL,71,-0.778561,1.25237,0.015541,10.01,37.6055947,126.8871977,NULL,NULL,4.58,14.15,-0.01,GUIDED,238.245
201,12.094,51,36.06,14.97,14.97,NULL,NULL,72,-0.77497,1.26181,-0.00289502,10.02,37.6056347,126.8873529,NULL,NULL,4.56,14.15,-0.02,GUIDED,239.256
202,12.094,50,35.81,14.92,14.92,NULL,NULL,71,-0.777777,1.25623,0.0107116,10.02,37.6056749,126.8875075,NULL,NULL,4.54,14.12,-0.01,GUIDED,240.267
203,12.094,50,35.97,14.92,14.92,NULL,NULL,71,-0.78032,1.25108,0.00933991,10.03,37.605715,126.8876616,NULL,NULL,4.56,14.12,-0.02,GUIDED,241.278
204,12.094,50,36.14,14.94,14.94,NULL,NULL,72,-0.779383,1.2567,0.0101343,10.03,37.6057451,126.8877772,NULL,NULL,4.54,14.13,-0.03,GUIDED,242.29
205,12.094,50,36.06,14.95,14.95,NULL,NULL,72,-0.781071,1.25495,0.00298914,10.03,37.6057852,126.8879319,NULL,NULL,4.59,14.12,-0.02,GUIDED,243.302
206,12.094,50,35.89,14.95,14.95,NULL,NULL,71,-0.780764,1.24589,0.0186137,10.03,37.6058054,126.8880095,NULL,NULL,4.57,14.13,-0.03,GUIDED,244.314
207,12.094,49,36.06,14.97,14.97,NULL,NULL,71,-0.782658,1.25582,0.0103847,10.03,37.6058253,126.8880871,NULL,NULL,4.53,14.16,-0.03,GUIDED,245.325
208,12.094,49,36.22,14.98,14.98,NULL,NULL,72,-0.781469,1.26894,-0.0117196,10.03,37.6058553,126.8882035,NULL,NULL,4.58,14.16,-0.03,GUIDED,246.337
209,12.094,49,35.81,14.98,14.98,NULL,NULL,71,-0.782566,1.24749,0.00866401,10.04,37.6058755,126.8882811,NULL,NULL,4.61,14.13,-0.03,GUIDED,247.349
210,12.094,49,35.81,14.98,14.98,NULL,NULL,71,-0.780247,1.24346,0.0226192,10.03,37.6058956,126.8883587,NULL,NULL,4.56,14.14,-0.03,GUIDED,248.361
211,12.094,49,36.06,14.98,14.98,NULL,NULL,71,-0.779658,1.24898,0.0183047,10.03,37.6059057,126.8883975,NULL,NULL,4.53,14.15,-0.03,GUIDED,249.375
212,12.094,49,35.97,14.97,14.97,NULL,NULL,71,-0.780007,1.25044,0.0122373,10.04,37.6059156,126.8884363,NULL,NULL,4.51,14.15,-0.03,GUIDED,250.39
213,12.094,49,35.97,14.97,14.97,NULL,NULL,71,-0.780548,1.25036,0.00842757,10.04,37.6059255,126.8884751,NULL,NULL,4.5,14.15,-0.03,GUIDED,251.402
214,12.094,49,35.97,14.97,14.97,NULL,NULL,71,-0.780793,1.25301,0.00284847,10.04,37.6059354,126.8885139,NULL,NULL,4.51,14.15,-0.03,GUIDED,252.414
215,12.094,49,35.97,14.97,14.97,NULL,NULL,71,-0.780793,1.25301,0.00284847,10.04,37.6059354,126.8885139,NULL,NULL,4.51,14.15,-0.03,GUIDED,253.427
216,12.094,48,36.06,14.96,14.96,NULL,NULL,72,-0.781045,1.25678,-0.00284109,10.04,37.6059453,126.8885527,NULL,NULL,4.52,14.14,-0.03,GUIDED,254.439
217,12.094,48,36.06,14.96,14.96,NULL,NULL,72,-0.784391,1.26011,-0.00967192,10.04,37.6059755,126.8886691,NULL,NULL,4.59,14.15,-0.03,GUIDED,255.45
218,12.094,48,36.06,14.96,14.96,NULL,NULL,72,-0.784391,1.26011,-0.00967192,10.04,37.6059755,126.8886691,NULL,NULL,4.59,14.15,-0.03,GUIDED,256.46
219,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.783239,1.25739,-0.00529113,10.04,37.6059856,126.8887079,NULL,NULL,4.59,14.15,-0.03,GUIDED,257.477
220,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.783239,1.25739,-0.00529113,10.04,37.6059856,126.8887079,NULL,NULL,4.59,14.15,-0.03,GUIDED,258.49
221,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.783239,1.25739,-0.00529113,10.04,37.6059856,126.8887079,NULL,NULL,4.59,14.15,-0.03,GUIDED,259.502
222,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.783239,1.25739,-0.00529113,10.04,37.6059856,126.8887079,NULL,NULL,4.59,14.15,-0.03,GUIDED,260.512
223,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.782467,1.25891,-0.00363086,10.04,37.6059957,126.8887467,NULL,NULL,4.6,14.15,-0.03,GUIDED,261.527
224,12.094,48,35.97,14.97,14.97,NULL,NULL,72,-0.782467,1.25891,-0.00363086,10.04,37.6059957,126.8887467,NULL,NULL,4.6,14.15,-0.03,GUIDED,262.538
225,12.094,48,35.89,14.97,14.97,NULL,NULL,72,-0.781776,1.25972,-0.00231278,10.04,37.6060058,126.8887855,NULL,NULL,4.59,14.14,-0.03,GUIDED,263.552
226,12.094,48,35.72,14.93,14.93,NULL,NULL,71,-0.783137,1.24546,0.0103176,10.04,37.6060461,126.8889403,NULL,NULL,4.56,14.12,-0.03,GUIDED,264.566
227,12.094,48,35.81,14.92,14.92,NULL,NULL,71,-0.782871,1.24923,0.0101885,10.03,37.6060761,126.8890559,NULL,NULL,4.5,14.15,-0.03,GUIDED,265.578
228,12.094,47,35.81,14.94,14.94,NULL,NULL,71,-0.783047,1.2504,-0.00417258,10.03,37.606116,126.88921,NULL,NULL,4.57,14.16,-0.03,GUIDED,266.591
229,12.094,47,35.72,14.92,14.92,NULL,NULL,71,-0.785043,1.24915,0.00358054,10.03,37.6061462,126.8893256,NULL,NULL,4.57,14.13,-0.02,GUIDED,267.602
230,12.094,47,35.89,14.92,14.92,NULL,NULL,72,-0.783736,1.25854,-0.0043663,10.02,37.6061862,126.8894797,NULL,NULL,4.56,14.15,-0.02,GUIDED,268.612
231,12.094,46,35.81,14.92,14.92,NULL,NULL,71,-0.784141,1.24693,0.000478318,10.02,37.6062265,126.8896338,NULL,NULL,4.64,14.15,-0.02,GUIDED,269.624
232,12.094,46,35.89,14.91,14.91,NULL,NULL,71,-0.783951,1.2563,0.00207066,10.01,37.6062668,126.889788,NULL,NULL,4.56,14.19,-0.01,GUIDED,270.636
233,12.094,46,35.72,14.9,14.9,NULL,NULL,72,-0.785981,1.25939,-0.0125212,10.01,37.6062965,126.8899036,NULL,NULL,4.56,14.17,-0.01,GUIDED,271.648
234,12.094,46,35.89,14.89,14.89,NULL,NULL,71,-0.784901,1.25135,0.00476288,10,37.6063463,126.8900962,NULL,NULL,4.54,14.18,-0.01,GUIDED,272.661
235,12.094,45,36.06,14.88,14.88,NULL,NULL,72,-0.784705,1.26213,-0.0131062,9.99,37.6063758,126.8902118,NULL,NULL,4.54,14.2,0,GUIDED,273.671
236,12.094,45,35.89,14.89,14.89,NULL,NULL,72,-0.785655,1.26308,-0.0231159,9.99,37.6064055,126.8903274,NULL,NULL,4.62,14.18,0,GUIDED,274.685
237,12.094,45,35.72,14.91,14.91,NULL,NULL,71,-0.784802,1.24863,-0.000382152,9.99,37.6064459,126.8904819,NULL,NULL,4.62,14.21,0.01,GUIDED,275.722
238,12.094,45,35.72,14.88,14.88,NULL,NULL,71,-0.782934,1.25656,-0.00447823,9.98,37.6064757,126.8905983,NULL,NULL,4.54,14.2,0,GUIDED,276.742
239,12.094,44,35.89,14.86,14.86,NULL,NULL,71,-0.786092,1.25244,-0.00746391,9.98,37.6065054,126.890714,NULL,NULL,4.54,14.19,0.01,GUIDED,277.753
240,12.094,44,35.81,14.88,14.88,NULL,NULL,72,-0.780494,1.26133,-0.017075,9.97,37.6065351,126.8908296,NULL,NULL,4.57,14.19,0.02,GUIDED,278.766
241,12.094,44,35.72,14.85,14.85,NULL,NULL,72,-0.781078,1.25756,-0.0188389,9.97,37.6065752,126.8909833,NULL,NULL,4.62,14.16,0.02,GUIDED,279.78
242,12.094,44,35.89,14.84,14.84,NULL,NULL,72,-0.781103,1.25852,-0.0120847,9.96,37.6066154,126.8911367,NULL,NULL,4.57,14.16,0.02,GUIDED,280.791
243,12.094,43,35.72,14.83,14.83,NULL,NULL,71,-0.780811,1.2524,-0.0116042,9.96,37.6066551,126.8912897,NULL,NULL,4.54,14.15,0.03,GUIDED,281.803
244,12.094,43,35.72,14.83,14.83,NULL,NULL,71,-0.780679,1.25397,-0.0126409,9.96,37.6066949,126.8914428,NULL,NULL,4.54,14.15,0.03,GUIDED,282.814
245,12.094,43,35.72,14.8,14.8,NULL,NULL,72,-0.779804,1.2569,-0.0219575,9.96,37.6067347,126.8915959,NULL,NULL,4.57,14.11,0.03,GUIDED,283.824
246,12.094,42,35.97,14.78,14.78,NULL,NULL,72,-0.780802,1.26047,-0.0192058,9.96,37.6067649,126.8917101,NULL,NULL,4.58,14.1,0.03,GUIDED,284.835
247,12.094,42,35.72,14.78,14.78,NULL,NULL,71,-0.780805,1.25024,-0.0128673,9.95,37.6068049,126.8918632,NULL,NULL,4.57,14.1,0.03,GUIDED,285.845
248,12.094,42,35.81,14.79,14.79,NULL,NULL,71,-0.778445,1.25643,-0.0162382,9.95,37.6068446,126.892017,NULL,NULL,4.54,14.14,0.04,GUIDED,286.856
249,12.094,42,35.81,14.77,14.77,NULL,NULL,71,-0.780466,1.24803,-0.0100783,9.96,37.6068939,126.8922083,NULL,NULL,4.51,14.14,0.03,GUIDED,287.869
250,12.094,41,35.89,14.77,14.77,NULL,NULL,72,-0.776514,1.2635,-0.0330935,9.96,37.6069331,126.8923614,NULL,NULL,4.52,14.12,0.03,GUIDED,288.885
251,12.094,41,35.81,14.73,14.73,NULL,NULL,72,-0.778182,1.2591,-0.0319972,9.96,37.6069628,126.8924755,NULL,NULL,4.59,14.08,0.03,GUIDED,289.896
252,12.094,41,35.97,14.74,14.74,NULL,NULL,71,-0.779896,1.25547,-0.0232425,9.96,37.6069928,126.8925897,NULL,NULL,4.61,14.12,0.03,GUIDED,290.908
253,12.094,41,35.89,14.75,14.75,NULL,NULL,71,-0.778294,1.24259,-0.00715319,9.96,37.6070327,126.8927428,NULL,NULL,4.53,14.15,0.02,GUIDED,291.919
254,12.094,40,35.81,14.75,14.75,NULL,NULL,71,-0.779991,1.24208,-0.00865376,9.97,37.6070621,126.8928576,NULL,NULL,4.48,14.16,0.02,GUIDED,292.932
255,12.094,40,35.81,14.76,14.76,NULL,NULL,71,-0.778469,1.25335,-0.0282222,9.97,37.6070913,126.8929724,NULL,NULL,4.5,14.17,0.02,GUIDED,293.945
256,12.094,40,35.89,14.75,14.75,NULL,NULL,71,-0.780334,1.25528,-0.031765,9.97,37.607131,126.8931255,NULL,NULL,4.59,14.14,0.02,GUIDED,294.954
257,12.094,40,35.72,14.75,14.75,NULL,NULL,71,-0.778944,1.25067,-0.0217249,9.98,37.6071611,126.89324,NULL,NULL,4.59,14.14,0.02,GUIDED,295.963
258,12.094,39,35.72,14.74,14.74,NULL,NULL,71,-0.780062,1.25628,-0.0294264,9.98,37.6072008,126.893392,NULL,NULL,4.55,14.13,0.01,GUIDED,296.974
259,12.094,39,35.89,14.77,14.77,NULL,NULL,72,-0.782204,1.26045,-0.0397424,9.98,37.6072408,126.8935442,NULL,NULL,4.62,14.16,0.02,GUIDED,297.987
260,12.094,39,36.06,14.79,14.79,NULL,NULL,72,-0.783912,1.25836,-0.0333197,9.99,37.6072812,126.8936972,NULL,NULL,4.63,14.18,0,GUIDED,299
261,12.094,39,35.72,14.81,14.81,NULL,NULL,71,-0.783007,1.24666,-0.0161188,9.99,37.6073115,126.8938122,NULL,NULL,4.58,14.21,0,GUIDED,300.012
262,12.094,38,36.14,14.84,14.84,NULL,NULL,72,-0.781514,1.27203,-0.0467258,9.99,37.6073513,126.8939659,NULL,NULL,4.56,14.26,0,GUIDED,301.024
263,12.094,38,35.72,14.8,14.8,NULL,NULL,71,-0.78294,1.25142,-0.0276506,10,37.6073914,126.8941185,NULL,NULL,4.63,14.18,0,GUIDED,302.035
264,12.094,38,35.72,14.79,14.79,NULL,NULL,71,-0.782534,1.25057,-0.0179555,10,37.6074314,126.8942721,NULL,NULL,4.54,14.24,0,GUIDED,303.043
265,12.094,37,35.89,14.78,14.78,NULL,NULL,71,-0.782956,1.25311,-0.0287108,10,37.6074608,126.8943869,NULL,NULL,4.53,14.24,0,GUIDED,304.054
266,12.094,37,36.06,14.81,14.81,NULL,NULL,72,-0.782634,1.26609,-0.0448411,10,37.6075002,126.89454,NULL,NULL,4.6,14.25,0,GUIDED,305.066
267,12.094,37,35.81,14.81,14.81,NULL,NULL,71,-0.783934,1.25108,-0.0267569,10,37.6075302,126.8946548,NULL,NULL,4.63,14.24,0,GUIDED,306.079
268,12.094,37,35.72,14.81,14.81,NULL,NULL,71,-0.781163,1.25455,-0.0249769,10,37.6075699,126.8948078,NULL,NULL,4.55,14.26,0,GUIDED,307.093
269,12.094,36,35.97,14.78,14.78,NULL,NULL,72,-0.782599,1.26413,-0.0476194,10,37.6075993,126.8949226,NULL,NULL,4.59,14.24,0,GUIDED,308.104
270,12.094,36,35.72,14.78,14.78,NULL,NULL,71,-0.780865,1.25177,-0.0291286,10,37.6076291,126.8950374,NULL,NULL,4.62,14.23,0,GUIDED,309.115
271,12.094,36,35.72,14.77,14.77,NULL,NULL,71,-0.783507,1.23996,-0.00811007,10,37.6076586,126.8951522,NULL,NULL,4.51,14.25,0,GUIDED,310.128
272,12.094,36,35.89,14.77,14.77,NULL,NULL,71,-0.785245,1.24854,-0.0236779,10,37.6076779,126.8952288,NULL,NULL,4.47,14.27,-0.01,GUIDED,311.137
273,12.094,36,36.06,14.8,14.8,NULL,NULL,71,-0.784357,1.25151,-0.035928,10,37.6076973,126.8953053,NULL,NULL,4.5,14.3,-0.01,GUIDED,312.149
274,12.094,36,36.06,14.82,14.82,NULL,NULL,72,-0.781212,1.2638,-0.0516265,10,37.6077169,126.8953818,NULL,NULL,4.56,14.28,0,GUIDED,313.161
275,12.094,35,35.81,14.83,14.83,NULL,NULL,72,-0.779786,1.26461,-0.0551101,10.01,37.6077368,126.8954584,NULL,NULL,4.63,14.24,0,GUIDED,314.175
276,12.094,35,35.56,14.81,14.81,NULL,NULL,71,-0.781278,1.25478,-0.0442085,10.01,37.6077468,126.8954966,NULL,NULL,4.65,14.22,0,GUIDED,315.185
277,12.094,35,35.47,14.8,14.8,NULL,NULL,71,-0.780511,1.24606,-0.0303227,10.01,37.6077569,126.8955348,NULL,NULL,4.65,14.2,0,GUIDED,316.203
278,12.094,35,35.47,14.8,14.8,NULL,NULL,71,-0.780511,1.24606,-0.0303227,10.01,37.6077569,126.8955348,NULL,NULL,4.65,14.2,0,GUIDED,317.24
279,12.094,35,35.64,14.79,14.79,NULL,NULL,71,-0.781315,1.24923,-0.0275121,10.01,37.607767,126.8955728,NULL,NULL,4.62,14.18,-0.01,GUIDED,318.255
280,12.094,35,35.64,14.79,14.79,NULL,NULL,71,-0.781315,1.24923,-0.0275121,10.01,37.607767,126.8955728,NULL,NULL,4.62,14.18,-0.01,GUIDED,319.268
281,12.094,35,35.64,14.79,14.79,NULL,NULL,71,-0.781315,1.24923,-0.0275121,10.01,37.607767,126.8955728,NULL,NULL,4.62,14.18,-0.01,GUIDED,320.277
282,12.094,35,35.56,14.78,14.78,NULL,NULL,71,-0.782933,1.24732,-0.0237653,10.01,37.607777,126.8956108,NULL,NULL,4.59,14.18,-0.01,GUIDED,321.291
283,12.094,35,35.97,14.77,14.77,NULL,NULL,71,-0.784175,1.25201,-0.0251685,10.01,37.6077869,126.895649,NULL,NULL,4.57,14.2,-0.02,GUIDED,322.312
284,12.094,35,36.06,14.78,14.78,NULL,NULL,72,-0.785487,1.25679,-0.0330396,10.01,37.6077969,126.8956875,NULL,NULL,4.55,14.22,-0.01,GUIDED,323.325
285,12.094,35,35.81,14.79,14.79,NULL,NULL,72,-0.784533,1.25976,-0.0405333,10.01,37.6078168,126.8957644,NULL,NULL,4.56,14.23,0,GUIDED,324.337
286,12.094,35,35.81,14.8,14.8,NULL,NULL,72,-0.783488,1.25995,-0.0481779,10.01,37.6078268,126.8958027,NULL,NULL,4.59,14.2,0,GUIDED,325.348
287,12.094,35,35.81,14.8,14.8,NULL,NULL,72,-0.783488,1.25995,-0.0481779,10.01,37.6078268,126.8958027,NULL,NULL,4.59,14.2,0,GUIDED,326.366
288,12.094,35,35.81,14.8,14.8,NULL,NULL,72,-0.783488,1.25995,-0.0481779,10.01,37.6078268,126.8958027,NULL,NULL,4.59,14.2,0,GUIDED,327.377
289,12.094,35,35.89,14.8,14.8,NULL,NULL,72,-0.78344,1.25976,-0.0465848,10.01,37.6078368,126.8958407,NULL,NULL,4.6,14.2,-0.01,GUIDED,328.386
290,12.094,35,35.89,14.8,14.8,NULL,NULL,72,-0.78344,1.25976,-0.0465848,10.01,37.6078368,126.8958407,NULL,NULL,4.6,14.2,-0.01,GUIDED,329.398
291,12.094,35,35.89,14.8,14.8,NULL,NULL,72,-0.78344,1.25976,-0.0465848,10.01,37.6078368,126.8958407,NULL,NULL,4.6,14.2,-0.01,GUIDED,330.411
292,12.094,34,35.81,14.81,14.81,NULL,NULL,71,-0.783186,1.25129,-0.030093,10.01,37.6078771,126.8959941,NULL,NULL,4.61,14.24,-0.01,GUIDED,331.422
293,12.094,34,35.81,14.8,14.8,NULL,NULL,71,-0.783236,1.25517,-0.0331689,10.01,37.6079072,126.8961089,NULL,NULL,4.57,14.25,-0.01,GUIDED,332.434
294,12.094,34,35.56,14.79,14.79,NULL,NULL,71,-0.782363,1.24865,-0.0307666,10.01,37.6079469,126.896262,NULL,NULL,4.55,14.24,0,GUIDED,333.446
295,12.094,34,35.56,14.76,14.76,NULL,NULL,71,-0.783546,1.24944,-0.034096,10.01,37.6079863,126.8964151,NULL,NULL,4.54,14.23,-0.01,GUIDED,334.456
296,12.094,33,35.64,14.74,14.74,NULL,NULL,71,-0.785848,1.25099,-0.0369365,10.01,37.6080161,126.8965299,NULL,NULL,4.56,14.23,-0.01,GUIDED,335.47
297,12.094,33,35.81,14.72,14.72,NULL,NULL,72,-0.784404,1.26584,-0.0531691,10.01,37.6080559,126.8966829,NULL,NULL,4.62,14.2,-0.01,GUIDED,336.484
298,12.094,33,35.56,14.71,14.71,NULL,NULL,71,-0.78487,1.24784,-0.0259055,10.01,37.6081062,126.8968738,NULL,NULL,4.61,14.23,-0.01,GUIDED,337.496
299,12.094,33,35.72,14.72,14.72,NULL,NULL,71,-0.783651,1.2542,-0.0323748,10.01,37.6081359,126.8969878,NULL,NULL,4.55,14.24,-0.01,GUIDED,338.507
300,12.094,32,35.47,14.7,14.7,NULL,NULL,71,-0.783549,1.24591,-0.0346764,10.01,37.6081653,126.8971018,NULL,NULL,4.57,14.23,0,GUIDED,339.541
301,12.094,32,35.56,14.7,14.7,NULL,NULL,71,-0.786887,1.2423,-0.0245655,10.01,37.608185,126.8971778,NULL,NULL,4.56,14.22,-0.01,GUIDED,340.617
