id,voltage,battery_remaining,current_drawn,ground_speed,air_speed,nav_roll,nav_pitch,nav_bearing,pitch,yaw,roll,alt,lat,lon,payload,distance_frm_home,velocity_x,velocity_y,velocity_z,mode,flight_time
156,12.242,73,26,3.01,3.01,NULL,NULL,71,-0.19454,1.25578,0.0100597,9.99,37.6003696,126.867057,NULL,NULL,0.78,2.73,0,GUIDED,207.079
157,12.242,73,25.92,3.03,3.03,NULL,NULL,71,-0.193638,1.24849,0.0134504,9.99,37.6003777,126.8670882,NULL,NULL,0.76,2.75,0,GUIDED,208.089
158,12.242,73,26.17,3.03,3.03,NULL,NULL,71,-0.191638,1.25502,0.00852802,10,37.6003856,126.8671197,NULL,NULL,0.75,2.75,0,GUIDED,209.099
159,12.242,73,26,3.01,3.01,NULL,NULL,71,-0.189249,1.25401,0.00937444,10,37.6003917,126.867143,NULL,NULL,0.77,2.71,0,GUIDED,210.112
160,12.242,72,25.92,3,3,NULL,NULL,71,-0.193432,1.25618,0.00976374,10,37.6003998,126.867174,NULL,NULL,0.76,2.72,0,GUIDED,211.126
161,12.242,72,26,3.01,3.01,NULL,NULL,71,-0.192194,1.24801,0.0112508,10,37.600408,126.8672052,NULL,NULL,0.77,2.73,0,GUIDED,212.141
162,12.242,72,26.08,3.01,3.01,NULL,NULL,71,-0.189918,1.25616,0.0121645,10,37.6004142,126.8672286,NULL,NULL,0.76,2.73,0,GUIDED,213.181
163,12.242,72,26,3,3,NULL,NULL,71,-0.190446,1.25351,0.00984798,10.01,37.6004203,126.8672519,NULL,NULL,0.76,2.71,0,GUIDED,214.192
164,12.242,72,26.08,2.99,2.99,NULL,NULL,71,-0.192977,1.25231,0.0112485,10.01,37.6004263,126.8672751,NULL,NULL,0.76,2.72,-0.01,GUIDED,215.202
165,12.242,71,25.92,2.99,2.99,NULL,NULL,71,-0.190182,1.25555,0.0111571,10.01,37.6004344,126.8673061,NULL,NULL,0.77,2.71,-0.01,GUIDED,216.211
166,12.242,71,26.08,2.99,2.99,NULL,NULL,71,-0.190915,1.25119,0.0159505,10.01,37.6004404,126.8673293,NULL,NULL,0.76,2.72,-0.01,GUIDED,217.222
167,12.242,71,26.08,2.99,2.99,NULL,NULL,72,-0.191207,1.25682,0.00918317,10.01,37.6004463,126.8673527,NULL,NULL,0.75,2.72,-0.01,GUIDED,218.236
168,12.242,71,26,2.99,2.99,NULL,NULL,71,-0.192034,1.2511,0.00990793,10.01,37.6004522,126.867376,NULL,NULL,0.78,2.72,-0.01,GUIDED,219.368
169,12.242,71,26.17,2.99,2.99,NULL,NULL,72,-0.189554,1.25678,0.0120729,10.01,37.6004563,126.8673916,NULL,NULL,0.78,2.73,-0.02,GUIDED,220.4
170,12.242,71,26.08,2.98,2.98,NULL,NULL,72,-0.190472,1.25734,0.0107929,10.01,37.6004602,126.8674071,NULL,NULL,0.77,2.73,-0.01,GUIDED,221.411
171,12.242,71,25.92,2.98,2.98,NULL,NULL,71,-0.188593,1.25326,0.0111211,10.02,37.6004641,126.8674226,NULL,NULL,0.76,2.73,-0.01,GUIDED,222.645
172,12.242,71,25.92,2.97,2.97,NULL,NULL,71,-0.189268,1.25144,0.0106556,10.02,37.600468,126.8674381,NULL,NULL,0.76,2.72,-0.02,GUIDED,223.725
173,12.242,70,25.92,2.97,2.97,NULL,NULL,71,-0.192839,1.25607,0.00800324,10.02,37.6004738,126.8674612,NULL,NULL,0.77,2.72,-0.01,GUIDED,224.751
174,12.242,70,25.92,2.97,2.97,NULL,NULL,72,-0.191654,1.25717,0.00569213,10.02,37.6004798,126.8674844,NULL,NULL,0.8,2.71,-0.02,GUIDED,225.855
175,12.242,70,25.92,2.97,2.97,NULL,NULL,71,-0.19134,1.25302,0.0090162,10.02,37.6004838,126.8674997,NULL,NULL,0.8,2.71,-0.02,GUIDED,226.916
176,12.242,70,26,2.97,2.97,NULL,NULL,72,-0.192813,1.25945,0.00807263,10.02,37.6004898,126.8675228,NULL,NULL,0.79,2.71,-0.02,GUIDED,227.93
177,12.242,70,25.75,2.97,2.97,NULL,NULL,71,-0.194448,1.25278,0.00838188,10.02,37.6004958,126.867546,NULL,NULL,0.8,2.73,-0.01,GUIDED,228.942
178,12.242,70,25.92,2.97,2.97,NULL,NULL,71,-0.19142,1.25574,0.00766479,10.01,37.6005039,126.8675769,NULL,NULL,0.81,2.73,-0.01,GUIDED,230.093
179,12.242,69,26,2.97,2.97,NULL,NULL,72,-0.192116,1.26002,0.0103079,10.01,37.6005099,126.8676001,NULL,NULL,0.81,2.73,-0.01,GUIDED,231.11
180,12.242,69,25.84,2.97,2.97,NULL,NULL,71,-0.193821,1.25453,0.0107744,10,37.6005159,126.8676232,NULL,NULL,0.79,2.74,0,GUIDED,232.13
181,12.242,69,25.84,2.98,2.98,NULL,NULL,71,-0.193897,1.25181,0.00704787,10,37.6005217,126.8676466,NULL,NULL,0.8,2.76,0,GUIDED,233.144
182,12.242,69,25.84,2.98,2.98,NULL,NULL,71,-0.188793,1.25146,0.00598116,10,37.6005257,126.8676621,NULL,NULL,0.82,2.76,0,GUIDED,234.162
183,12.242,69,25.84,2.96,2.96,NULL,NULL,71,-0.191828,1.25564,0.00527975,10,37.6005316,126.8676852,NULL,NULL,0.83,2.72,0,GUIDED,235.225
184,12.242,69,25.84,2.96,2.96,NULL,NULL,71,-0.195716,1.25562,0.010003,9.99,37.6005377,126.8677082,NULL,NULL,0.84,2.73,0,GUIDED,236.247
185,12.242,69,25.92,2.98,2.98,NULL,NULL,71,-0.195392,1.25312,0.0116105,9.99,37.6005436,126.8677313,NULL,NULL,0.84,2.76,0,GUIDED,237.258
186,12.242,68,25.92,2.99,2.99,NULL,NULL,71,-0.192111,1.25305,0.00928277,9.98,37.6005515,126.8677624,NULL,NULL,0.84,2.75,0.01,GUIDED,238.271
187,12.242,68,25.84,2.97,2.97,NULL,NULL,71,-0.192878,1.24922,0.00961405,9.98,37.6005594,126.8677934,NULL,NULL,0.85,2.75,0.01,GUIDED,239.282
188,12.242,68,25.92,2.98,2.98,NULL,NULL,72,-0.195911,1.25796,0.00618528,9.97,37.6005672,126.8678243,NULL,NULL,0.86,2.75,0.02,GUIDED,240.294
189,12.242,68,25.84,2.99,2.99,NULL,NULL,71,-0.19442,1.24938,0.00798669,9.97,37.6005751,126.8678553,NULL,NULL,0.87,2.74,0.02,GUIDED,241.305
190,12.242,68,25.75,2.99,2.99,NULL,NULL,71,-0.196343,1.25096,0.00655361,9.97,37.6005829,126.8678862,NULL,NULL,0.87,2.73,0.02,GUIDED,242.313
191,12.242,67,26,3,3,NULL,NULL,71,-0.196778,1.2564,0.00134181,9.96,37.6005908,126.8679174,NULL,NULL,0.9,2.77,0.02,GUIDED,243.327
192,12.242,67,26,3.02,3.02,NULL,NULL,71,-0.193546,1.25334,0.00568037,9.96,37.6005969,126.8679409,NULL,NULL,0.91,2.76,0.02,GUIDED,244.34
193,12.242,67,26,3,3,NULL,NULL,72,-0.19236,1.26015,0.000967668,9.96,37.600605,126.867972,NULL,NULL,0.9,2.75,0.03,GUIDED,245.355
194,12.242,67,25.84,2.98,2.98,NULL,NULL,71,-0.19201,1.24834,0.00981701,9.96,37.600615,126.8680109,NULL,NULL,0.89,2.77,0.03,GUIDED,246.368
195,12.242,67,26,2.96,2.96,NULL,NULL,71,-0.190189,1.25239,0.00272703,9.96,37.6006209,126.8680342,NULL,NULL,0.88,2.75,0.02,GUIDED,247.382
196,12.242,66,26.17,2.95,2.95,NULL,NULL,72,-0.195768,1.25858,0.00301036,9.96,37.6006289,126.868065,NULL,NULL,0.91,2.74,0.03,GUIDED,248.396
197,12.242,66,26.08,2.98,2.98,NULL,NULL,71,-0.194627,1.2553,0.00333562,9.96,37.600637,126.8680958,NULL,NULL,0.91,2.76,0.03,GUIDED,249.409
198,12.242,66,26,2.98,2.98,NULL,NULL,71,-0.192256,1.25385,0.00279171,9.96,37.600643,126.868119,NULL,NULL,0.92,2.76,0.02,GUIDED,250.429
199,12.242,66,26.08,2.97,2.97,NULL,NULL,71,-0.192624,1.25252,0.00509117,9.97,37.6006491,126.8681421,NULL,NULL,0.91,2.76,0.02,GUIDED,251.438
200,12.242,66,26,2.96,2.96,NULL,NULL,71,-0.193338,1.25212,0.00500397,9.97,37.6006571,126.8681728,NULL,NULL,0.9,2.76,0.02,GUIDED,252.456
201,12.242,65,26.08,2.97,2.97,NULL,NULL,71,-0.195446,1.25248,0.00174676,9.97,37.600663,126.868196,NULL,NULL,0.9,2.77,0.02,GUIDED,253.472
202,12.242,65,26.17,2.98,2.98,NULL,NULL,72,-0.19565,1.25761,0.000424153,9.97,37.600671,126.8682267,NULL,NULL,0.91,2.76,0.02,GUIDED,254.483
203,12.242,65,26,2.98,2.98,NULL,NULL,71,-0.195873,1.25345,0.00461894,9.98,37.6006792,126.8682577,NULL,NULL,0.9,2.79,0.01,GUIDED,255.494
204,12.242,65,26.17,2.98,2.98,NULL,NULL,72,-0.193403,1.25839,-0.00117448,9.98,37.6006871,126.8682887,NULL,NULL,0.88,2.8,0.01,GUIDED,256.504
205,12.242,65,26.08,2.97,2.97,NULL,NULL,71,-0.193538,1.25332,-0.000551518,9.98,37.6006952,126.8683197,NULL,NULL,0.92,2.79,0,GUIDED,257.515
206,12.242,64,26,2.97,2.97,NULL,NULL,71,-0.193377,1.25478,0.00137762,9.99,37.6007014,126.8683428,NULL,NULL,0.91,2.79,0.01,GUIDED,258.526
207,12.242,64,26.17,2.97,2.97,NULL,NULL,72,-0.195669,1.25697,0.00257398,9.99,37.6007095,126.8683737,NULL,NULL,0.9,2.81,0,GUIDED,259.536
208,12.242,64,26,2.98,2.98,NULL,NULL,71,-0.19327,1.25146,0.00147179,9.99,37.6007176,126.8684046,NULL,NULL,0.9,2.81,0,GUIDED,260.545
209,12.242,64,26.08,2.97,2.97,NULL,NULL,71,-0.193693,1.25278,0.0033095,9.99,37.6007256,126.8684353,NULL,NULL,0.9,2.8,0,GUIDED,261.554
210,12.242,64,26.08,2.98,2.98,NULL,NULL,71,-0.196908,1.2515,0.0032969,10,37.6007335,126.8684661,NULL,NULL,0.91,2.81,0,GUIDED,262.564
211,12.242,63,26,2.99,2.99,NULL,NULL,71,-0.193214,1.25574,0.00172996,10,37.6007415,126.8684971,NULL,NULL,0.9,2.81,0,GUIDED,263.577
212,12.242,63,26,2.98,2.98,NULL,NULL,71,-0.195815,1.25375,0.00152205,10.01,37.6007473,126.8685203,NULL,NULL,0.9,2.81,0,GUIDED,264.592
213,12.242,63,26,2.98,2.98,NULL,NULL,71,-0.195819,1.25644,-0.000470307,10.01,37.6007552,126.8685513,NULL,NULL,0.91,2.81,-0.01,GUIDED,265.666
214,12.242,63,26,2.99,2.99,NULL,NULL,71,-0.198295,1.25435,-0.00208251,10.01,37.6007612,126.8685745,NULL,NULL,0.93,2.81,-0.01,GUIDED,266.688
215,12.242,63,26.08,3,3,NULL,NULL,71,-0.197552,1.25632,-0.00206625,10.01,37.6007672,126.8685978,NULL,NULL,0.94,2.83,-0.01,GUIDED,267.7
216,12.242,63,25.92,3.01,3.01,NULL,NULL,71,-0.194063,1.25313,0.000556426,10.01,37.6007733,126.8686213,NULL,NULL,0.93,2.83,-0.01,GUIDED,268.713
217,12.242,62,26.08,2.98,2.98,NULL,NULL,72,-0.191524,1.2583,-0.00419005,10.01,37.6007813,126.8686525,NULL,NULL,0.91,2.83,-0.01,GUIDED,269.728
218,12.242,62,25.92,2.96,2.96,NULL,NULL,71,-0.19219,1.25275,-0.00362234,10.01,37.6007873,126.8686757,NULL,NULL,0.92,2.82,-0.01,GUIDED,270.742
219,12.242,62,26,2.95,2.95,NULL,NULL,71,-0.197016,1.25576,-0.00444349,10.02,37.6007953,126.8687064,NULL,NULL,0.92,2.82,-0.02,GUIDED,271.754
220,12.242,62,26,2.97,2.97,NULL,NULL,71,-0.195248,1.25436,7.43E-05,10.02,37.6008034,126.8687371,NULL,NULL,0.92,2.82,-0.02,GUIDED,272.763
221,12.242,62,25.92,2.97,2.97,NULL,NULL,72,-0.197477,1.25886,-0.00226286,10.02,37.6008095,126.8687602,NULL,NULL,0.93,2.83,-0.02,GUIDED,273.785
222,12.242,61,26,2.98,2.98,NULL,NULL,71,-0.197007,1.25189,0.00147039,10.02,37.6008175,126.868791,NULL,NULL,0.91,2.83,-0.02,GUIDED,274.797
223,12.242,61,26,2.99,2.99,NULL,NULL,72,-0.196904,1.26079,-0.00873139,10.02,37.6008254,126.868822,NULL,NULL,0.93,2.84,-0.01,GUIDED,275.814
224,12.242,61,25.75,3,3,NULL,NULL,71,-0.197484,1.25189,-0.00274848,10.02,37.6008295,126.8688375,NULL,NULL,0.95,2.83,-0.01,GUIDED,278.376
225,12.242,61,26,3,3,NULL,NULL,71,-0.195805,1.25195,0.000783433,10.01,37.6008355,126.8688607,NULL,NULL,0.92,2.83,-0.02,GUIDED,279.966
226,12.242,61,25.92,2.99,2.99,NULL,NULL,71,-0.196145,1.25235,-0.00414587,10.01,37.6008395,126.8688763,NULL,NULL,0.92,2.83,-0.01,GUIDED,281.005
227,12.242,61,25.92,2.99,2.99,NULL,NULL,71,-0.196756,1.25537,-0.00563578,10.01,37.6008454,126.8688995,NULL,NULL,0.93,2.83,-0.01,GUIDED,282.081
228,12.242,61,25.92,2.98,2.98,NULL,NULL,72,-0.199583,1.25818,-0.00586003,10.02,37.6008495,126.868915,NULL,NULL,0.93,2.84,-0.01,GUIDED,283.105
229,12.242,60,26,2.99,2.99,NULL,NULL,72,-0.197189,1.25747,-0.00372481,10.01,37.6008555,126.8689383,NULL,NULL,0.92,2.84,-0.01,GUIDED,284.173
230,12.242,60,25.92,2.99,2.99,NULL,NULL,72,-0.195413,1.25718,-0.00442897,10.01,37.6008596,126.8689538,NULL,NULL,0.92,2.84,-0.01,GUIDED,285.186
231,12.242,60,25.75,2.97,2.97,NULL,NULL,71,-0.197316,1.24914,-0.00357435,10.01,37.6008656,126.868977,NULL,NULL,0.92,2.83,-0.01,GUIDED,286.22
232,12.242,60,25.92,2.97,2.97,NULL,NULL,71,-0.196413,1.252,-0.00346367,10.01,37.6008696,126.8689925,NULL,NULL,0.92,2.84,-0.01,GUIDED,287.308
233,12.242,60,25.92,2.97,2.97,NULL,NULL,71,-0.197478,1.2563,-0.00807527,10.01,37.6008756,126.8690156,NULL,NULL,0.94,2.84,-0.01,GUIDED,288.367
234,12.242,60,25.75,2.97,2.97,NULL,NULL,71,-0.195231,1.2519,-0.00496925,10.01,37.6008797,126.869031,NULL,NULL,0.94,2.84,0,GUIDED,290.565
235,12.242,60,25.75,2.96,2.96,NULL,NULL,71,-0.197659,1.25189,-0.00372098,10.01,37.6008857,126.8690541,NULL,NULL,0.93,2.83,-0.01,GUIDED,292.282
236,12.242,60,25.92,2.96,2.96,NULL,NULL,71,-0.197876,1.25228,-0.00423745,10,37.6008877,126.8690618,NULL,NULL,0.93,2.84,-0.01,GUIDED,293.493
237,12.242,59,26,2.96,2.96,NULL,NULL,72,-0.196456,1.25703,-0.00389984,10,37.6008938,126.8690849,NULL,NULL,0.93,2.84,0,GUIDED,294.918
238,12.242,59,25.92,2.96,2.96,NULL,NULL,72,-0.196838,1.25865,-0.0049456,10,37.6008978,126.8691003,NULL,NULL,0.94,2.85,0,GUIDED,296.081
239,12.242,59,25.75,2.95,2.95,NULL,NULL,71,-0.196086,1.24929,-0.00130655,10,37.6009018,126.8691157,NULL,NULL,0.95,2.85,0,GUIDED,297.134
240,12.242,59,25.92,2.95,2.95,NULL,NULL,71,-0.195243,1.25411,0.000157673,10,37.6009058,126.8691311,NULL,NULL,0.94,2.86,0,GUIDED,298.412
241,12.242,59,26,2.94,2.94,NULL,NULL,72,-0.195538,1.25797,-0.00500366,9.99,37.6009116,126.8691541,NULL,NULL,0.93,2.85,0,GUIDED,299.839
242,12.242,59,25.75,2.93,2.93,NULL,NULL,71,-0.194149,1.2536,-0.00651198,9.99,37.6009173,126.869177,NULL,NULL,0.93,2.83,0,GUIDED,301.131
243,12.242,59,25.92,2.92,2.92,NULL,NULL,71,-0.194767,1.2523,-0.00311624,9.99,37.600923,126.8691998,NULL,NULL,0.93,2.82,0,GUIDED,302.267
244,12.242,58,26,2.92,2.92,NULL,NULL,72,-0.194777,1.25711,-0.00751497,9.99,37.6009288,126.8692226,NULL,NULL,0.94,2.83,0,GUIDED,303.354
245,12.242,58,25.92,2.91,2.91,NULL,NULL,72,-0.194326,1.2578,-0.0109745,9.98,37.6009346,126.8692454,NULL,NULL,0.96,2.82,0.01,GUIDED,304.387
246,12.242,58,25.92,2.91,2.91,NULL,NULL,71,-0.193711,1.25598,-0.00830876,9.98,37.6009385,126.8692605,NULL,NULL,0.97,2.83,0.01,GUIDED,305.398
247,12.242,58,25.84,2.9,2.9,NULL,NULL,71,-0.192846,1.25367,-0.00475139,9.98,37.6009444,126.8692832,NULL,NULL,0.96,2.82,0.01,GUIDED,307.315
248,12.242,58,25.84,2.89,2.89,NULL,NULL,71,-0.192656,1.25171,-0.00560497,9.98,37.6009502,126.8693057,NULL,NULL,0.94,2.81,0.01,GUIDED,308.789
249,12.242,58,26,2.88,2.88,NULL,NULL,71,-0.195265,1.25315,-0.00881209,9.98,37.600954,126.8693207,NULL,NULL,0.95,2.81,0.01,GUIDED,310.167
250,12.242,58,25.92,2.89,2.89,NULL,NULL,71,-0.195707,1.25394,-0.00912089,9.98,37.6009579,126.8693357,NULL,NULL,0.97,2.81,0.01,GUIDED,311.569
251,12.242,58,26,2.89,2.89,NULL,NULL,72,-0.193826,1.25902,-0.00797424,9.97,37.6009638,126.8693582,NULL,NULL,0.96,2.81,0.01,GUIDED,312.611
252,12.242,57,25.92,2.88,2.88,NULL,NULL,71,-0.191407,1.25553,-0.0112308,9.97,37.6009696,126.8693808,NULL,NULL,0.97,2.81,0.02,GUIDED,313.932
253,12.242,57,26,2.87,2.87,NULL,NULL,71,-0.193763,1.25664,-0.00761402,9.97,37.6009755,126.8694031,NULL,NULL,0.96,2.82,0.02,GUIDED,315.345
254,12.242,57,25.92,2.87,2.87,NULL,NULL,71,-0.191916,1.25427,-0.0106762,9.97,37.6009813,126.8694256,NULL,NULL,0.95,2.83,0.02,GUIDED,317.168
255,12.242,57,26,2.87,2.87,NULL,NULL,71,-0.191073,1.25146,-0.0104719,9.97,37.6009871,126.8694481,NULL,NULL,0.96,2.82,0.01,GUIDED,318.48
256,12.242,57,25.92,2.85,2.85,NULL,NULL,71,-0.191397,1.25534,-0.00988396,9.97,37.600993,126.8694703,NULL,NULL,0.97,2.81,0.02,GUIDED,319.883
257,12.242,57,25.92,2.84,2.84,NULL,NULL,71,-0.191738,1.25602,-0.00660042,9.97,37.6009989,126.8694925,NULL,NULL,0.96,2.81,0.01,GUIDED,321.04
258,12.242,56,26.17,2.84,2.84,NULL,NULL,71,-0.192261,1.25661,-0.00710142,9.97,37.6010048,126.8695146,NULL,NULL,0.95,2.81,0.01,GUIDED,322.177
259,12.242,56,26,2.84,2.84,NULL,NULL,71,-0.192215,1.2558,-0.00939752,9.97,37.6010105,126.8695367,NULL,NULL,0.95,2.81,0.02,GUIDED,323.338
260,12.242,56,25.92,2.84,2.84,NULL,NULL,71,-0.193461,1.25162,-0.00804019,9.97,37.6010144,126.8695515,NULL,NULL,0.96,2.82,0.02,GUIDED,324.386
261,12.242,56,26,2.84,2.84,NULL,NULL,71,-0.193196,1.25326,-0.00747852,9.97,37.6010182,126.8695664,NULL,NULL,0.97,2.82,0.01,GUIDED,325.445
262,12.242,56,25.92,2.85,2.85,NULL,NULL,71,-0.191303,1.25343,-0.00614525,9.98,37.601024,126.8695886,NULL,NULL,0.95,2.83,0.02,GUIDED,326.521
263,12.242,56,25.92,2.84,2.84,NULL,NULL,71,-0.192576,1.25124,-0.00477722,9.98,37.6010297,126.8696107,NULL,NULL,0.94,2.84,0.01,GUIDED,327.6
264,12.242,56,25.92,2.84,2.84,NULL,NULL,71,-0.189593,1.25253,-0.00866814,9.98,37.6010334,126.8696256,NULL,NULL,0.94,2.84,0.01,GUIDED,328.624
265,12.242,55,26.17,2.81,2.81,NULL,NULL,72,-0.187295,1.25853,-0.0130638,9.98,37.6010389,126.8696477,NULL,NULL,0.95,2.81,0,GUIDED,330.086
266,12.242,55,26,2.8,2.8,NULL,NULL,71,-0.190406,1.2566,-0.0106612,9.98,37.6010446,126.8696695,NULL,NULL,0.96,2.8,0.01,GUIDED,331.304
267,12.242,55,25.92,2.8,2.8,NULL,NULL,71,-0.191361,1.25465,-0.0109536,9.99,37.6010503,126.8696912,NULL,NULL,0.97,2.81,0.01,GUIDED,332.584
268,12.242,55,26,2.81,2.81,NULL,NULL,71,-0.190924,1.25028,-0.00731966,9.99,37.601056,126.869713,NULL,NULL,0.96,2.82,0,GUIDED,333.853
269,12.242,55,25.92,2.81,2.81,NULL,NULL,71,-0.190882,1.24865,-0.00748405,9.99,37.6010616,126.869735,NULL,NULL,0.95,2.82,0,GUIDED,334.952
270,12.242,55,26,2.8,2.8,NULL,NULL,71,-0.189359,1.25355,-0.0124444,9.99,37.6010672,126.8697569,NULL,NULL,0.95,2.82,0,GUIDED,336.105
271,12.242,55,26,2.79,2.79,NULL,NULL,71,-0.188908,1.25215,-0.0118066,9.99,37.6010729,126.8697784,NULL,NULL,0.96,2.8,0,GUIDED,337.12
272,12.242,54,26,2.79,2.79,NULL,NULL,71,-0.191692,1.25585,-0.0115971,10,37.6010767,126.8697929,NULL,NULL,0.97,2.81,0,GUIDED,338.144
273,12.242,54,25.92,2.79,2.79,NULL,NULL,71,-0.190762,1.25521,-0.00838438,10,37.6010825,126.8698146,NULL,NULL,0.96,2.82,0,GUIDED,339.253
274,12.242,54,26,2.79,2.79,NULL,NULL,71,-0.188215,1.25279,-0.00939154,10,37.6010862,126.8698291,NULL,NULL,0.94,2.82,0,GUIDED,340.275
275,12.242,54,26.17,2.78,2.78,NULL,NULL,72,-0.190133,1.25872,-0.0142133,10,37.6010918,126.8698507,NULL,NULL,0.95,2.81,-0.01,GUIDED,341.315
276,12.242,54,25.92,2.79,2.79,NULL,NULL,72,-0.191401,1.25799,-0.0117735,10.01,37.6010975,126.8698723,NULL,NULL,0.96,2.81,0,GUIDED,342.338
277,12.242,54,26,2.79,2.79,NULL,NULL,72,-0.192283,1.26002,-0.0108671,10.01,37.6011013,126.8698867,NULL,NULL,0.95,2.82,-0.01,GUIDED,343.365
278,12.242,54,25.92,2.8,2.8,NULL,NULL,71,-0.190725,1.25261,-0.00988645,10.01,37.601107,126.8699085,NULL,NULL,0.95,2.83,-0.01,GUIDED,344.642
279,12.242,53,26,2.8,2.8,NULL,NULL,71,-0.191481,1.25498,-0.00874239,10.01,37.6011127,126.8699302,NULL,NULL,0.95,2.84,-0.01,GUIDED,346.085
280,12.242,53,26.08,2.8,2.8,NULL,NULL,72,-0.189633,1.26265,-0.0104874,10.01,37.6011184,126.8699522,NULL,NULL,0.95,2.84,0,GUIDED,347.292
281,12.242,53,25.92,2.78,2.78,NULL,NULL,71,-0.188631,1.25464,-0.00950984,10.01,37.601124,126.8699739,NULL,NULL,0.94,2.82,-0.01,GUIDED,348.499
282,12.242,53,25.75,2.77,2.77,NULL,NULL,71,-0.190402,1.2526,-0.0105754,10.01,37.6011296,126.8699956,NULL,NULL,0.95,2.82,0,GUIDED,349.534
283,12.242,53,25.84,2.77,2.77,NULL,NULL,71,-0.190171,1.25396,-0.00723251,10.01,37.6011352,126.8700172,NULL,NULL,0.96,2.82,-0.01,GUIDED,350.623
284,12.242,53,25.92,2.77,2.77,NULL,NULL,72,-0.191095,1.25665,-0.0101676,10.01,37.6011407,126.8700387,NULL,NULL,0.96,2.83,-0.01,GUIDED,351.779
285,12.242,53,25.92,2.78,2.78,NULL,NULL,72,-0.189661,1.25878,-0.00928612,10.01,37.6011462,126.8700603,NULL,NULL,0.96,2.83,0,GUIDED,353.258
286,12.242,52,25.75,2.77,2.77,NULL,NULL,71,-0.190127,1.25307,-0.0104095,10.01,37.6011499,126.8700746,NULL,NULL,0.96,2.83,0,GUIDED,354.343
287,12.242,52,25.84,2.77,2.77,NULL,NULL,71,-0.188502,1.25314,-0.00818642,10,37.6011554,126.8700961,NULL,NULL,0.96,2.83,0,GUIDED,355.72
288,12.242,52,25.92,2.76,2.76,NULL,NULL,72,-0.187943,1.26018,-0.010917,10,37.6011609,126.8701177,NULL,NULL,0.96,2.81,0,GUIDED,356.742
289,12.242,52,25.92,2.75,2.75,NULL,NULL,71,-0.18761,1.25612,-0.0112886,10,37.6011664,126.8701391,NULL,NULL,0.97,2.81,0,GUIDED,357.848
290,12.242,52,25.67,2.74,2.74,NULL,NULL,71,-0.187283,1.24783,-0.00646345,10,37.6011719,126.8701604,NULL,NULL,0.95,2.81,0,GUIDED,359.464
291,12.242,52,25.75,2.74,2.74,NULL,NULL,71,-0.189472,1.2495,-0.0090902,10,37.6011755,126.8701746,NULL,NULL,0.94,2.81,0,GUIDED,360.479
292,12.242,51,25.92,2.74,2.74,NULL,NULL,71,-0.188226,1.25279,-0.0152785,9.99,37.6011826,126.8702031,NULL,NULL,0.96,2.81,0,GUIDED,362.149
293,12.242,51,25.92,2.74,2.74,NULL,NULL,72,-0.186547,1.25681,-0.0141053,9.99,37.6011901,126.8702316,NULL,NULL,0.98,2.79,0,GUIDED,363.593
294,12.242,51,25.92,2.73,2.73,NULL,NULL,71,-0.188947,1.25336,-0.0110669,9.99,37.6011958,126.8702528,NULL,NULL,0.96,2.78,0,GUIDED,365.009
295,12.242,51,25.84,2.75,2.75,NULL,NULL,72,-0.190773,1.25672,-0.0125131,9.99,37.6012033,126.8702811,NULL,NULL,0.95,2.81,0,GUIDED,366.86
296,12.242,51,26,2.76,2.76,NULL,NULL,72,-0.189733,1.25758,-0.0145375,9.99,37.601207,126.8702953,NULL,NULL,0.96,2.79,0,GUIDED,368.006
297,12.242,51,25.92,2.76,2.76,NULL,NULL,71,-0.191507,1.25353,-0.00955886,9.99,37.6012128,126.8703166,NULL,NULL,0.97,2.81,0,GUIDED,369.56
298,12.242,50,25.92,2.77,2.77,NULL,NULL,71,-0.191271,1.25269,-0.00734821,9.99,37.6012185,126.8703381,NULL,NULL,0.96,2.83,0,GUIDED,371.071
299,12.242,50,25.92,2.77,2.77,NULL,NULL,71,-0.188108,1.25214,-0.00795865,9.99,37.6012241,126.8703597,NULL,NULL,0.95,2.84,0,GUIDED,372.31
300,12.242,50,25.84,2.76,2.76,NULL,NULL,71,-0.187475,1.25293,-0.00925071,9.99,37.6012278,126.8703742,NULL,NULL,0.94,2.84,0,GUIDED,373.323
301,12.242,50,25.92,2.75,2.75,NULL,NULL,71,-0.189207,1.25229,-0.011281,9.99,37.6012333,126.8703957,NULL,NULL,0.95,2.82,0,GUIDED,374.333
302,12.242,50,25.92,2.75,2.75,NULL,NULL,71,-0.189893,1.25205,-0.0109087,10,37.601237,126.8704098,NULL,NULL,0.95,2.81,0,GUIDED,375.345
303,12.242,50,26,2.75,2.75,NULL,NULL,71,-0.192702,1.25201,-0.010358,10,37.6012406,126.870424,NULL,NULL,0.95,2.81,0,GUIDED,376.356
304,12.242,50,25.92,2.76,2.76,NULL,NULL,71,-0.191337,1.25527,-0.0119742,10,37.6012443,126.8704384,NULL,NULL,0.96,2.81,0,GUIDED,377.37
305,12.242,50,26,2.76,2.76,NULL,NULL,72,-0.191669,1.25991,-0.0111365,10,37.6012481,126.8704527,NULL,NULL,0.97,2.82,0,GUIDED,378.381
306,12.242,50,25.92,2.76,2.76,NULL,NULL,72,-0.19043,1.2575,-0.00930175,10,37.6012518,126.870467,NULL,NULL,0.96,2.83,0,GUIDED,379.392
